807.799011,7498.410156,1756.073975,-10063.175781,230.085785,267.759583,-174.950089,483.918457,228.384247,87.456993,298.259857,-57.084236,2056.555176,134.834503,-1938.261841,-58.055714,-189.358429,131.120895,-270.395355,6516.278320,211.736526,457.955597,457.164124,166.004166,-96.298325,316.843475,221.328918,146.473465,181.429001,-154.427689,-121.826721,157.562378,131.087067,3504.010010,178.160995,221.328918,3504.010010,110.097496,109.226563,26.559769,82.592384,26.106783,80.387154,1430.614380,1430.614380
779.902954,6406.664063,1717.239502,-8904.699219,116.682289,135.300140,-102.186302,629.121582,114.980751,13.966277,217.842453,-56.668163,2316.403809,183.827301,-2412.964844,-57.639641,-159.923599,102.102142,-227.760742,5472.931152,205.972107,575.149475,367.365021,172.538666,-907.926208,2.514662,1609.682617,250.296143,302.663147,-207.686035,-19.103676,260.913147,207.136917,1814.432861,261.370361,1609.682617,1814.432861,18.142677,17.271742,4.218100,12.979228,3.765114,67.187363,573.360840,573.360840
429.333191,3494.415039,982.582825,-4907.223633,26.868610,30.403988,116.864075,254.211288,25.167074,-21.255260,102.417442,-31.505556,1277.802246,165.606277,-1460.589722,-32.477032,-80.405487,47.746635,-114.559105,2744.023438,135.832672,212.490555,272.605713,114.350616,-370.336639,337.038177,0.000264,278.731812,231.150970,-179.620422,62.125183,161.833328,185.063354,0.000147,155.626907,0.000000,0.000000,-25.920612,-26.791548,-6.484152,-20.381809,-6.937139,33.503838,0.000129,0.000000
386.399902,3144.973877,884.324585,-4416.501465,24.181757,27.363596,105.177643,228.790207,22.650373,-19.129738,92.175720,-28.355005,1150.022339,149.045654,-1314.531006,-29.229334,-72.364952,42.971977,-103.103210,2469.621338,122.249405,191.241547,245.345139,102.915558,-333.303040,303.334351,0.000311,250.858627,208.035873,-161.658386,55.912659,145.649994,166.557022,0.000149,140.064224,0.000000,0.000000,-23.328554,-24.112396,-5.835738,-18.343630,-6.243425,30.153460,0.000145,0.000000
386.399872,3144.973633,884.324524,-4416.501465,24.181753,27.363592,105.177658,228.790161,22.650370,-19.129732,92.175697,-28.355000,1150.021973,149.045654,-1314.530640,-29.229328,-72.364944,42.971973,-103.103195,2469.621094,122.249397,191.241501,245.345139,102.915550,-333.302979,303.334381,0.000143,250.858627,208.035873,-161.658371,55.912663,145.649994,166.557022,0.000323,140.064224,0.000000,0.000000,-23.328547,-24.112391,-5.835736,-18.343624,-6.243424,30.153456,0.000322,0.000000
386.399902,3144.973877,884.324585,-4416.501465,24.181774,27.363615,105.177635,228.790161,22.650391,-19.129725,92.175728,-28.355003,1150.022217,149.045654,-1314.530884,-29.229332,-72.364952,42.971977,-103.103210,2469.621338,122.249405,191.241516,245.345154,102.915558,-333.302948,303.334381,0.000321,250.858612,208.035858,-161.658371,55.912655,145.649994,166.557007,0.000149,140.064224,0.000000,0.000000,-23.328539,-24.112381,-5.835734,-18.343618,-6.243422,30.153460,0.000148,0.000000
300.533264,2446.091064,687.808044,-3435.057129,18.808039,21.282804,81.804825,177.947952,17.616962,-14.878681,71.692230,-22.053892,894.461792,115.924393,-1022.412964,-22.733927,-56.283852,33.422653,-80.191391,1920.816772,95.082870,148.743439,190.824005,80.045433,-259.235718,235.926712,0.000323,195.112259,161.805679,-125.734299,43.487621,113.283333,129.544342,0.000149,108.938850,0.000000,0.000000,-18.144426,-18.754082,-4.538906,-14.267264,-4.855996,23.452692,0.000149,0.000000
300.533234,2446.090820,687.807983,-3435.056641,18.808037,21.282803,81.804840,177.947906,17.616961,-14.878676,71.692215,-22.053888,894.461548,115.924393,-1022.412720,-22.733923,-56.283848,33.422649,-80.191383,1920.816528,95.082870,148.743393,190.824005,80.045433,-259.235657,235.926727,0.000199,195.112259,161.805679,-125.734291,43.487625,113.283325,129.544342,0.000324,108.938835,0.000000,0.000000,-18.144421,-18.754076,-4.538905,-14.267260,-4.855995,23.452690,0.000324,0.000000
300.533234,2446.090576,687.807983,-3435.056641,18.808018,21.282780,81.804855,177.947937,17.616941,-14.878689,71.692200,-22.053890,894.461609,115.924393,-1022.412842,-22.733923,-56.283844,33.422646,-80.191376,1920.816406,95.082870,148.743408,190.823990,80.045433,-259.235718,235.926712,0.000347,195.112274,161.805679,-125.734299,43.487629,113.283333,129.544342,0.000149,108.938843,0.000000,0.000000,-18.144436,-18.754091,-4.538908,-14.267272,-4.855999,23.452688,0.000149,0.000000
257.599945,2096.649414,589.549805,-2944.334473,16.121159,18.242384,70.118431,152.526840,15.100237,-12.753165,61.450466,-18.903337,766.681519,99.363770,-876.354004,-19.486223,-48.243301,28.647985,-68.735474,1646.414307,81.499611,127.494408,163.563431,68.610374,-222.202133,202.222870,0.000358,167.239090,138.690582,-107.772255,37.275108,97.100006,111.038017,0.000149,93.376160,0.000000,0.000000,-15.552379,-16.074940,-3.890494,-12.229094,-4.162286,20.102306,0.000149,0.000000
