791.285278,7360.942383,1620.880615,-9774.000977,265.017395,308.561249,-344.116913,560.838257,263.315857,98.509552,349.111511,-63.114754,2521.715332,93.865082,-2331.540283,-64.086227,-199.722534,135.454483,-284.922394,6861.638184,213.902924,567.883362,520.069336,188.729630,-103.498146,269.518677,962.422791,-157.302750,156.151520,-122.958389,-124.000343,183.344421,92.283875,4533.376953,202.255768,962.422791,4533.376953,123.926552,123.055618,29.919533,93.061668,29.466547,84.550072,2766.966309,2766.966309
585.156067,3339.411621,1296.312134,-5221.772461,-126.127602,-148.319946,-36.602188,895.220520,-127.829132,-91.130859,-71.996788,-50.429348,2316.378174,180.676208,-2652.617676,-51.400826,-90.392105,38.809456,-127.715927,3038.869873,172.347061,810.467957,244.884735,204.275772,-1558.345947,-446.780548,3710.536621,242.504440,442.016937,-207.647003,216.196640,414.454376,252.604996,0.000143,386.033447,3710.536621,0.000000,-113.350929,-114.221870,-27.725958,-86.570320,-28.178946,36.674049,0.000315,0.000000
147.038864,1013.570618,349.734161,-1511.236084,-9.249122,-11.832796,63.443855,103.691704,-10.950659,-18.121666,17.008160,-12.684758,534.338257,93.589294,-656.874756,-13.656235,-26.066936,12.228881,-37.355118,886.202637,89.534004,81.390999,230.521790,101.183716,-173.358429,358.162506,0.000367,165.331314,211.142593,-100.137978,173.894455,184.987488,150.573456,0.000324,144.523697,0.000000,0.000000,-21.999443,-22.870378,-5.531331,-17.413462,-5.984316,10.638402,0.000322,0.000000
132.334961,912.213318,314.760712,-1360.112183,-8.324229,-10.649539,57.099487,93.322540,-9.855612,-16.309504,15.307313,-11.416282,480.904449,84.230370,-591.187256,-12.290611,-23.460238,11.005987,-33.619598,797.582153,80.580605,73.251907,207.469604,91.065346,-156.022629,322.346252,0.000119,148.798187,190.028336,-90.124184,156.505020,166.488739,135.516113,0.000324,130.071335,0.000000,0.000000,-19.799505,-20.583347,-4.978199,-15.672120,-5.385886,9.574559,0.000323,0.000000
132.334991,912.213623,314.760742,-1360.112549,-8.324203,-10.649510,57.099461,93.322533,-9.855587,-16.309498,15.307354,-11.416284,480.904480,84.230370,-591.187317,-12.290612,-23.460245,11.005995,-33.619610,797.582458,80.580605,73.251907,207.469604,91.065346,-156.022583,322.346252,0.000310,148.798172,190.028336,-90.124184,156.505020,166.488739,135.516098,0.000149,130.071335,0.000000,0.000000,-19.799498,-20.583340,-4.978197,-15.672115,-5.385885,9.574563,0.000149,0.000000
132.334961,912.213379,314.760712,-1360.112305,-8.324219,-10.649528,57.099480,93.322525,-9.855602,-16.309504,15.307331,-11.416283,480.904480,84.230370,-591.187317,-12.290612,-23.460238,11.005987,-33.619598,797.582214,80.580605,73.251892,207.469604,91.065346,-156.022583,322.346252,0.000143,148.798172,190.028336,-90.124184,156.505020,166.488739,135.516113,0.000324,130.071335,0.000000,0.000000,-19.799503,-20.583345,-4.978199,-15.672119,-5.385886,9.574559,0.000324,0.000000
102.927261,709.499939,244.814011,-1057.865845,-6.474368,-8.282937,44.410667,72.584244,-7.665444,-12.685166,11.905750,-8.879335,374.036987,65.512512,-459.812500,-9.559369,-18.246870,8.560225,-26.148602,620.342346,62.673809,56.973763,161.365250,70.828606,-121.350960,250.713745,0.000148,115.731911,147.799820,-70.096588,121.726120,129.491241,105.401413,0.000186,101.166595,0.000000,0.000000,-15.399611,-16.009266,-3.871932,-12.189424,-4.189022,7.446887,0.000186,0.000000
102.927254,709.499756,244.813995,-1057.865723,-6.474391,-8.282965,44.410686,72.584259,-7.665467,-12.685170,11.905707,-8.879333,374.036865,65.512512,-459.812408,-9.559367,-18.246864,8.560223,-26.148594,620.342163,62.673805,56.973774,161.365250,70.828606,-121.351013,250.713730,0.000323,115.731918,147.799820,-70.096588,121.726120,129.491241,105.401413,0.000341,101.166595,0.000000,0.000000,-15.399615,-16.009270,-3.871933,-12.189426,-4.189023,7.446885,0.000341,0.000000
102.927246,709.499878,244.813965,-1057.865845,-6.474354,-8.282921,44.410664,72.584198,-7.665430,-12.685163,11.905772,-8.879335,374.036987,65.512505,-459.812500,-9.559369,-18.246868,8.560225,-26.148600,620.342285,62.673805,56.973724,161.365265,70.828606,-121.350876,250.713745,0.000250,115.731911,147.799805,-70.096588,121.726120,129.491241,105.401413,0.000157,101.166595,0.000000,0.000000,-15.399607,-16.009262,-3.871930,-12.189421,-4.189021,7.446886,0.000157,0.000000
88.223343,608.142517,209.840530,-906.741882,-5.549465,-7.099669,38.066299,62.215038,-6.570387,-10.873002,10.204920,-7.610858,320.603149,56.153580,-394.125031,-8.193745,-15.640166,7.337329,-22.413076,531.721741,53.720406,48.834625,138.313080,60.710232,-104.015076,214.897491,0.000276,99.198784,126.685555,-60.082790,104.336678,110.992493,90.344070,0.000151,86.714226,0.000000,0.000000,-13.199670,-13.722231,-3.318799,-10.448080,-3.590591,6.383043,0.000406,0.000000
