1090.765625,8893.521484,2243.943604,-12878.230469,489.352600,442.656250,-461.485596,360.242432,229.352585,-191.432114,-441.149261,262.793091,1844.879883,164.745117,-4799.259766,-257.206909,-167.083511,-748.354675,-547.875061,7435.647461,259.999207,461.884735,485.150330,185.423080,-253.977936,426.105164,-0.000350,242.822327,256.930389,-229.301071,-93.780281,210.648788,219.523346,-0.000031,220.892593,0.000000,0.000000,524.590210,-255.409775,-98.703712,-936.706055,-878.703735,-139.208450,-0.000116,0.000000
1006.938416,8222.130859,2071.509521,-11900.578125,451.727722,408.625305,-425.996765,332.582184,211.727737,-176.698685,-407.192413,238.091156,1702.990356,152.112442,-4425.648438,-241.908844,-45.728104,-676.180725,-526.238403,6856.102539,239.789230,426.394012,447.943634,171.175171,-234.386353,393.362579,-0.000175,224.233856,237.177689,-211.607071,-86.470116,194.423492,202.598328,-0.000068,203.861069,0.000000,0.000000,484.244110,-235.755890,-91.108795,-864.647095,-811.108765,-140.068115,-0.000215,0.000000
536.520874,4386.792969,1102.128418,-6325.442383,235.514893,215.025726,-229.173935,195.154205,115.514900,-87.487114,-184.854233,106.443565,1180.580322,76.953873,-2528.582764,-133.556427,-68.459755,-305.096680,-251.776489,3707.057373,127.959312,240.489471,241.002975,91.462013,-57.213966,192.857346,0.000001,82.740669,110.329353,-112.972015,-65.103577,97.770134,103.722427,0.000120,107.581146,0.000000,0.000000,242.881958,-117.118042,-45.301495,-431.816559,-405.301483,-56.683266,0.000000,0.000000
517.489624,4288.441406,1064.296509,-6170.227539,230.438309,209.383026,-219.339264,177.007538,110.438316,-85.955345,-198.443741,163.049408,819.492676,73.288589,-2217.565674,-76.950600,-132.872833,-474.304474,-290.999573,3574.793701,122.648239,223.444794,233.436951,88.075470,-96.621552,197.073593,0.000118,108.111839,116.315102,-103.660965,-50.995026,96.056419,97.389244,0.000136,102.479408,0.000000,0.000000,244.220428,-115.779572,-44.855320,-430.924255,-404.855316,-81.873260,0.000126,0.000000
809.889282,6102.895996,1657.109131,-8919.894531,302.295074,281.674561,-354.685120,440.604736,162.295074,-130.753845,-101.384987,99.403610,3331.656738,156.678284,-5002.384277,-180.596390,-105.302063,-355.294342,-325.566284,5231.625000,195.704727,475.017242,334.026398,143.380417,-429.235352,47.127426,740.114380,-114.844597,146.427002,-226.967255,-174.070877,162.871811,194.533066,-1307.289307,200.193329,740.114380,-1307.289307,256.108459,-163.891525,-61.775360,-522.116150,-481.775360,-59.735775,2419.454102,2419.454102
868.412598,6982.539551,1754.172241,-10055.124023,396.161133,370.592224,-409.018341,330.677582,216.161148,-184.760910,-485.969360,171.372208,-1372.456421,116.392570,-768.152893,-188.627792,-107.537582,-441.090210,-387.447052,5951.206055,193.886673,417.081848,341.394165,136.677826,-613.677612,181.466751,729.970337,260.933716,233.106888,-124.185516,-32.023117,173.534927,121.955879,3515.730957,175.213608,729.970337,3515.730957,311.916382,-228.083603,-84.981491,-683.102112,-624.981506,-80.090530,-3416.144043,-3416.144043
884.308899,6975.824219,1815.138916,-10175.272461,387.153351,352.402649,-379.637878,324.390747,187.153351,-156.715469,-299.815887,173.989990,2581.872803,144.614273,-4876.716309,-226.010010,-108.483955,-517.526062,-410.804138,5851.874512,213.145660,399.153442,385.648407,150.699127,-103.483521,313.503845,13.523891,97.032913,180.167175,-214.940948,-112.733315,169.321442,200.247665,-1055.235962,186.308411,13.523891,-1055.235962,396.087341,-203.912643,-73.457565,-730.455078,-689.068542,-97.679832,1401.373291,1401.373291
868.052185,6932.700195,1779.696289,-10030.449219,370.600800,341.882141,-375.426270,350.995483,190.600784,-140.068909,-223.845322,149.320160,2802.926758,143.783752,-4859.702148,-210.679840,-112.188454,-458.491394,-389.031219,5884.057129,209.612137,416.094055,388.806702,149.369278,142.447906,278.357666,-103.716026,-6.679676,146.317337,-213.940338,-155.361725,146.406143,186.492477,-978.662720,179.549561,-103.716026,-978.662720,356.397156,-183.602829,-70.580963,-653.021851,-610.580994,-83.157242,2131.891602,2131.891602
799.192505,6201.882324,1632.820557,-8983.895508,309.669739,289.979034,-353.140900,412.684631,169.669739,-130.163132,-86.896156,99.749222,3371.749756,153.903519,-5038.857422,-180.250778,-102.315193,-357.935577,-321.080750,5092.054688,190.909882,452.843079,336.908630,139.927979,-305.054138,105.954155,714.627686,-134.224533,120.469315,-225.556366,-180.204422,145.439758,190.594711,-1482.124023,188.208801,714.627686,-1482.124023,256.708069,-163.291946,-61.582081,-521.709839,-481.582092,-61.234440,2643.554688,2643.554688
1008.974304,8164.324707,2075.355713,-11848.654297,448.733093,405.312225,-427.322571,342.251526,208.733109,-178.693146,-409.736328,219.651871,1771.528809,154.718338,-4482.117188,-260.348145,-123.370430,-616.977722,-485.796204,6838.041504,240.486649,433.553650,443.454163,171.025345,-295.973083,383.123566,-0.000096,225.135529,240.683884,-214.848877,-83.520027,198.222748,206.523651,-0.000093,206.944443,0.000000,0.000000,482.474823,-237.525192,-91.696892,-865.828308,-811.696899,-117.574211,-0.000145,0.000000
