90.520607,59.568764,54.624565,53.409584,35.561680,39.352989,40.004753,45.190857,18.588001,19.883329,21.741154,68.828117,61.929012,56.969227,57.489853,25.906759,29.245659,56.496639,53.421520,90.664413,56.969227,29.245659,57.489853
95.632545,67.151947,62.888622,61.840874,44.660915,47.929699,48.491638,52.963203,27.909317,29.065588,29.234163,75.116272,69.187096,64.909920,65.358627,33.947235,36.824722,64.500984,61.850502,95.756790,64.909920,36.824722,65.358627
116.610176,98.786713,97.510582,97.169456,83.005554,83.900253,84.054321,85.291550,66.220863,66.605698,66.961617,101.262810,99.432312,97.951378,97.984314,67.482826,68.382805,97.945511,97.134155,116.648720,97.951378,68.382805,97.984314
116.981812,99.470482,98.244835,97.930946,83.755127,84.630981,84.782249,86.016960,64.854858,64.993469,66.208916,101.731018,100.065712,98.773277,98.860214,68.249435,69.016884,98.664200,97.922661,117.018616,98.773277,69.016884,98.860214
108.599251,85.256958,83.230789,82.590469,68.306366,69.973396,70.247032,71.951050,53.087311,53.760231,54.550335,91.271904,86.706551,81.482437,82.858368,52.840271,56.116508,83.985168,81.422325,108.672089,81.329567,56.310490,82.592148
103.662201,78.893234,75.549942,74.461197,59.610817,62.685326,63.179291,65.938538,44.406506,45.135895,45.957344,85.108994,80.780724,76.674934,79.342278,47.580750,48.653133,77.947136,75.944847,103.753143,76.525932,47.441250,79.846596
103.139580,77.968491,74.764618,73.930885,58.050205,60.548687,60.925812,64.231842,42.580219,43.599709,44.434593,84.596260,79.612595,75.827667,75.926384,45.366371,48.328381,76.061409,73.818001,103.232544,75.827576,48.458843,75.829552
103.769531,79.009613,76.054794,75.192398,59.823559,61.880825,62.231056,64.873718,44.287380,45.182510,46.070965,85.289528,80.620094,76.532303,76.353905,46.024513,48.961037,77.014862,74.919846,103.860062,76.536316,49.074509,76.143295
108.320961,85.230247,83.111595,82.416336,68.126656,69.782410,70.054466,71.757217,52.883602,53.554138,54.303238,90.862701,86.668175,81.886703,82.617683,52.704342,55.942959,83.903152,81.617172,108.394775,81.743439,56.187702,82.304001
95.858528,67.319916,63.108788,62.088318,44.936604,48.250965,48.819645,53.297215,29.314199,30.638979,31.698364,75.439842,69.366806,64.955681,65.646881,34.227428,37.187088,64.767311,62.042103,95.981773,64.955681,37.187088,65.646881
98.690773,71.790230,68.031731,67.071304,50.507462,53.279900,53.756748,57.561501,34.715973,35.868668,36.857426,78.962929,73.633896,69.598015,69.834595,38.783020,41.389080,69.395081,67.032349,98.801773,69.598015,41.389080,69.834595
116.740219,99.115105,97.866730,97.540642,83.355431,84.216621,84.365707,85.598434,61.192436,64.182198,65.602600,101.411301,99.726913,98.377739,98.447617,67.848503,68.610435,98.275848,97.527702,116.778152,98.377739,68.610435,98.447617
104.565804,81.423615,79.013573,78.446541,62.906815,64.689743,64.999382,67.605751,46.032715,46.755661,47.507759,86.363777,82.727982,79.269196,80.890831,49.331215,50.333687,79.727318,78.051315,104.649971,79.199173,49.326485,81.249863
